#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:cladeI" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:cladeI" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:cladeI" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:cladeI" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:cladeI" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:cladeI" spec="beast.evolution.tree.TraitSet" traitname="date">
#                KC257459.1|Sudan|2005-01-01=2005-01-01,
#OR943698.1|Cameroon|2016-08-01=2016-08-01,
#MN702444.1|Central_African_Republic|2017-02-06=2017-02-06,
#MN702445.1|Central_African_Republic|2017-02-06=2017-02-06,
#MN702446.1|Central_African_Republic|2018-04-14=2018-04-14,
#MN702447.1|Central_African_Republic|2018-03-20=2018-03-20,
#MN702448.1|Central_African_Republic|2018-03-07=2018-03-07,
#MN702449.1|Central_African_Republic|2016-01-02=2016-01-02,
#MN702450.1|Central_African_Republic|2016-01-01=2016-01-01,
#MN702451.1|Central_African_Republic|2017-04-14=2017-04-14,
#MN702452.1|Central_African_Republic|2010-08-10=2010-08-10,
#MN702453.1|Central_African_Republic|2001-08-11=2001-08-11,
#DQ011155.1|Democratic_Republic_of_the_Congo|1978=1978.5,
#JX878407.1|Democratic_Republic_of_the_Congo|2006-10-09=2006-10-09,
#JX878408.1|Democratic_Republic_of_the_Congo|2006-10-31=2006-10-31,
#JX878409.1|Democratic_Republic_of_the_Congo|2006-11-09=2006-11-09,
#JX878410.1|Democratic_Republic_of_the_Congo|2006-11-24=2006-11-24,
#JX878411.1|Democratic_Republic_of_the_Congo|2006-11-30=2006-11-30,
#JX878412.1|Democratic_Republic_of_the_Congo|2006-11-30=2006-11-30,
#JX878413.1|Democratic_Republic_of_the_Congo|2006-12-14=2006-12-14,
#JX878414.1|Democratic_Republic_of_the_Congo|2006-12-14=2006-12-14,
#JX878415.1|Democratic_Republic_of_the_Congo|2006-12-26=2006-12-26,
#JX878416.1|Democratic_Republic_of_the_Congo|2006-12-26=2006-12-26,
#JX878417.1|Democratic_Republic_of_the_Congo|2006-12-14=2006-12-14,
#JX878418.1|Democratic_Republic_of_the_Congo|2007-01-02=2007-01-02,
#JX878419.1|Democratic_Republic_of_the_Congo|2007-02-10=2007-02-10,
#JX878420.1|Democratic_Republic_of_the_Congo|2007-02-26=2007-02-26,
#JX878421.1|Democratic_Republic_of_the_Congo|2007-03-22=2007-03-22,
#JX878422.1|Democratic_Republic_of_the_Congo|2007-03-20=2007-03-20,
#JX878423.1|Democratic_Republic_of_the_Congo|2007-03-25=2007-03-25,
#JX878424.1|Democratic_Republic_of_the_Congo|2007-03-25=2007-03-25,
#JX878425.1|Democratic_Republic_of_the_Congo|2007-04-20=2007-04-20,
#JX878426.1|Democratic_Republic_of_the_Congo|2007-05-27=2007-05-27,
#JX878427.1|Democratic_Republic_of_the_Congo|2007-05-25=2007-05-25,
#JX878428.1|Democratic_Republic_of_the_Congo|2007-06-30=2007-06-30,
#JX878429.1|Democratic_Republic_of_the_Congo|2007-09-04=2007-09-04,
#KC257460.1|Democratic_Republic_of_the_Congo|1985-01-01=1985-01-01,
#KJ642612.1|Democratic_Republic_of_the_Congo|1986-01-01=1986-01-01,
#KJ642613.1|Democratic_Republic_of_the_Congo|1970-01-01=1970-01-01,
#KP849469.1|Democratic_Republic_of_the_Congo|2008-01-01=2008-01-01,
#KP849471.1|Democratic_Republic_of_the_Congo|1985-01-01=1985-01-01,
#MT724770.1|Democratic_Republic_of_the_Congo|2014-01-01=2014-01-01,
#MT724772.1|Democratic_Republic_of_the_Congo|2014-01-01=2014-01-01,
#OQ729808.1|Democratic_Republic_of_the_Congo|2022-01-01=2022-01-01,
#hMpxV/DRC/EQT-INRB-0049/2022|EPI_ISL_14201640|2022=2022.5,
#hMpxV/DRC/EQT-INRB-0050/2022|EPI_ISL_14201641|2022=2022.5,
#hMpxV/DRC/INRB-MAN-220127/2022|EPI_ISL_14089382|2022-05-19=2022-05-19,
#hMpxV/DRC/KWI-0158/2022|EPI_ISL_14838587|2022=2022.5,
#hMpxV/DRC/KWI-0159/2022|EPI_ISL_14838588|2022=2022.5,
#hMpxV/DRC/KWI-INRB-0113/2022|EPI_ISL_14201642|2022-05-03=2022-05-03,
#hMpxV/DRC/TSH-0156/2022|EPI_ISL_14838586|2022=2022.5,
#hMpxV/DRC/TSH-0172/2022|EPI_ISL_14838589|2022=2022.5,
#hMpxV/DRC/TSH-INRB-0173/2022|EPI_ISL_14201644|2022=2022.5,
#KJ642619.1|Gabon|1987-06=1987-06-15,
#DQ011154.1|Republic_of_the_Congo|2003-01-01=2003-01-01,
#KC257461.1|Republic_of_the_Congo|2010-01-01=2010-01-01,
#23MPX1740C|human|DRC|Sud-Ubangi|2023-11-9=2023-11-09,
#23MPX1766C|human|DRC|Sud-Ubangi|2023-11-21=2023-11-21,
#23MPX1769C|human|DRC|Sud-Ubangi|2023-11-25=2023-11-25,
#23MPX1786C|human|DRC|Sud-Ubangi|2023-12-18=2023-12-18,
#23MPX1793V|human|DRC|Sud-Ubangi|2023-12-16=2023-12-16,
#23MPX1806V|human|DRC|Kinshasa|2023-12-22=2012-12-22,
#24MPX0008V|human|DRC|Sud-Ubangi|2023-12-16=2023-12-16,
#24MPX0009C|human|DRC|Sud-Ubangi|2023-12-18=2023-12-18,
#24MPX0012C|human|DRC|Sud-Ubangi|2023-12-23=2023-12-23,
#24MPX0014C|human|DRC|Sud-Ubangi|2023-12-24=2023-12-24,
#24MPX0018V|human|DRC|Tshopo|2024-1-2=2024-01-02,
#24MPX0024C|human|DRC|Tshopo|2023-12-27=2023-12-27,
#24MPX0025V|human|DRC|Tshopo|2023-12-30=2023-12-30,
#24MPX0026V|human|DRC|Tshopo|2023-12-30=2023-12-30,
#24MPX0037V|human|DRC|Sud-Ubangi|2024-1-5=2024-01-05,
#24MPX0038V|human|DRC|Sud-Ubangi|2024-1-7=2024-01-07,
#24MPX0041V|human|DRC|Sud-Ubangi|2024-1-8=2024-01-08,
#24MPX0164V|human|DRC|Tshopo|2024-1-13=2024-01-13,
#24MPX0166C|human|DRC|Tshopo|2024-1-13=2024-01-13,
#24MPX0168V|human|DRC|Tshopo|2024-1-8=2024-01-08,
#24MPX0169C|human|DRC|Tshopo|2024-1-8=2024-01-08,
#24MPX0174C|human|DRC|Tshopo|2024-1-8=2024-01-08,
#24MPX0175V|human|DRC|Tshopo|2024-1-8=2024-01-08,
#24MPX0188V|human|DRC|Equateur|2024-1-20=2024-01-20,
#24MPX0194V|human|DRC|Equateur|2024-1-20=2024-01-20                
#                                    <taxa id="TaxonSet.cladeI" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.cladeI"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:cladeI" name="distribution" x="@popSize.t:cladeI">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:cladeI" name="distribution">
#            <parameter id="ucldMean.c:cladeI" name="x" spec="beast.core.parameter.RealParameter">1.9E-6</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.core.parameter.RealParameter">1.8E-6</parameter>
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">0.5</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:cladeI" name="distribution">
#            <parameter id="ucldStdev.c:cladeI" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cladeI" id="treeLikelihood.cladeI" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cladeI">
#            <siteModel id="SiteModel.s:cladeI" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cladeI" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cladeI" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cladeI" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:cladeI" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cladeI" id="RelaxedClock.c:cladeI" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cladeI">
#                <LogNormal S="@ucldStdev.c:cladeI" id="LogNormalDistributionModel.c:cladeI" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="160" id="rateCategories.c:cladeI" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant	
0	-272673.0659396331	-272226.4567155859	-446.6092240472427	-272226.4567155859	95.86522525510048	4.4142502628336765E-6	0.7907806326644877	3.821339915199881E-6	1.140024227547437E-11	0.8014523251240647	110.44760059087234	-449.97891220778894	
10000	-272658.0035768506	-272217.3334462326	-440.6701306179681	-272217.3334462326	96.60635537760248	3.6195976219442255E-6	0.8069241453011674	3.3283170927852357E-6	1.5551940068658624E-11	0.9453111561864963	70.59895810604287	-445.3668662728925	
20000	-272677.8439756573	-272227.6814970463	-450.1624786110024	-272227.6814970463	91.44861706372018	3.909999814313992E-6	0.6303270253750306	3.6517759251372936E-6	8.255000110690821E-12	0.7421432626665203	120.18202895678576	-454.56003148310583	
30000	-272675.7915216576	-272226.6072679497	-449.1842537079492	-272226.6072679497	85.28288843302632	3.5696454752180165E-6	0.4850568891272543	3.7286320402838017E-6	3.659627816203811E-12	0.5186113301456129	118.80399398428165	-454.49695150880564	
40000	-272666.90821843495	-272225.01451311103	-441.89370532391996	-272225.01451311103	85.96219400570095	3.9465278692873725E-6	0.524638933736966	3.857681518570162E-6	3.76516384084554E-12	0.47939547919857994	105.16583881330565	-446.74299098929663	
50000	-272665.00989654375	-272228.20982850675	-436.80006803701247	-272228.20982850675	103.63219904035758	3.796208474016417E-6	0.5624876965894933	3.522512555372316E-6	5.69947346172841E-12	0.6287722559637283	90.37174775767845	-441.8469615407632	
60000	-272662.8064429999	-272224.1113674022	-438.6950755977378	-272224.1113674022	85.38034204293399	4.0687641410602395E-6	0.6278196546437805	3.6446788780314523E-6	7.021187617232759E-12	0.6669322036249521	87.83316565631168	-443.22822039424545	
70000	-272675.57194741676	-272238.0466000163	-437.5253474004501	-272238.0466000163	85.81228851050241	3.4694024446749634E-6	0.4406540467800786	3.5585202950397533E-6	3.053233398524563E-12	0.48322865242856583	108.41127818362219	-443.2091701624096	
80000	-272675.34964687965	-272232.1207714753	-443.2288754043373	-272232.1207714753	86.59708804355213	3.7051709959827294E-6	0.5157210666935323	3.7233658802450654E-6	3.5891579788953814E-12	0.4991876463620549	94.13749632958857	-448.50505061218234	
90000	-272664.528943974	-272226.3564928257	-438.1724511482838	-272226.3564928257	81.85169041747878	3.934893736437496E-6	0.5165404942851064	3.6519816722936603E-6	5.0776643118472435E-12	0.5750109742301192	73.03258983351962	-443.4284192697843	
100000	-272664.96389401366	-272219.52449164796	-445.43940236571706	-272219.52449164796	82.36762248944943	3.730973729697677E-6	0.6560903098683005	3.440373957829692E-6	6.283415198873904E-12	0.6792499226017337	100.15869727009543	-450.14464318456623	
110000	-272697.53859801	-272239.57475686184	-457.963841148202	-272239.57475686184	86.96330280052008	3.5667125900270638E-6	0.6216464407739978	3.3125815508812726E-6	4.851942002254163E-12	0.6352652465909409	93.52674236234422	-463.0473636612851	
120000	-272675.19532864593	-272224.72811967717	-450.4672089687858	-272224.72811967717	108.10863274467373	2.9785406559631096E-6	0.6048247518246865	2.911268252278253E-6	3.897565357626272E-12	0.6741155303286751	98.74049618980189	-456.25147983608423	
130000	-272681.27902002214	-272227.64698131476	-453.6320387073582	-272227.64698131476	96.2421700763406	3.05431746231284E-6	0.605583645153626	2.926636869188316E-6	3.438129134475156E-12	0.6372781122806507	127.57329305432073	-459.06799105729135	
140000	-272680.22297190165	-272229.6692940296	-450.55367787206654	-272229.6692940296	81.02025192150113	3.4213011479893093E-6	0.46589992382749956	3.2313882697051225E-6	2.612120910175487E-12	0.48356561436918905	129.41472555027684	-456.02585343318543	
150000	-272698.99770821433	-272234.3725468116	-464.6251614027165	-272234.3725468116	86.91001216494766	3.1242745816779045E-6	0.5127415723495402	3.1603822567248733E-6	2.1150319784543786E-12	0.47640616078241527	145.0736839610437	-470.1693962116155	
160000	-272680.2293178593	-272224.2785517313	-455.9507661279501	-272224.2785517313	94.06809886326833	3.203446783267808E-6	0.6387886005569997	3.0245364741329045E-6	4.2834102886766975E-12	0.6409870460719407	139.5224834604385	-461.00878029593184	
170000	-272676.771113871	-272215.84672282037	-460.92439105066086	-272215.84672282037	102.54568914825443	3.119345430292656E-6	0.6140379795167292	3.0755322286819094E-6	4.666419618244717E-12	0.6418039541281839	97.99543403860045	-466.5185463776611	
180000	-272682.3543343708	-272231.30670424475	-451.04763012609004	-272231.30670424475	94.59320452309541	3.503041023006393E-6	0.5472137876465857	3.505057516160466E-6	4.219874331223474E-12	0.547502136993001	108.36065233846819	-456.31319496708426	
190000	-272683.20214498695	-272222.12122929195	-461.0809156950043	-272222.12122929195	94.34597214016736	3.0039123426412694E-6	0.5117262130651685	3.0512129864237735E-6	2.178405838999741E-12	0.5147274543863332	129.5633161983856	-466.88428978134186	
200000	-272683.77985140076	-272218.5848017762	-465.1950496245226	-272218.5848017762	87.65835275766443	2.6795576499085137E-6	0.38735702782594883	3.0041268483057295E-6	1.2714927310752478E-12	0.3766966583532422	145.12208307490343	-471.718226743013	
210000	-272696.90993685194	-272226.4941996358	-470.4157372161078	-272226.4941996358	99.03146574290886	2.735392445651033E-6	0.4682709592340766	2.7173311690168794E-6	1.3977522581780793E-12	0.41963095066183614	128.62631673948817	-476.6957617897304	
220000	-272693.16458557633	-272224.2101484972	-468.9544370791691	-272224.2101484972	96.94634514633695	2.729773845807019E-6	0.46138692880707666	2.690280226417956E-6	1.5177905282756993E-12	0.46688497485585645	168.6053310296539	-474.99517439263855	
230000	-272704.3245168366	-272235.6921237814	-468.6323930551765	-272235.6921237814	105.02538346734732	2.5650302695044907E-6	0.38133347287810415	2.573164166765284E-6	9.109732223850344E-13	0.36873855746022294	134.11630870645826	-475.3886496785339	
240000	-272708.1452686825	-272242.0066352728	-466.13863340970386	-272242.0066352728	96.5933430793026	2.9927632118471897E-6	0.43917141947388694	2.8705124434012863E-6	1.7135485479887995E-12	0.42988020505900987	98.74118767117359	-472.4872211941479	
250000	-272697.89378195937	-272234.83618227433	-463.057599685056	-272234.83618227433	100.4984740248386	2.819198071383106E-6	0.5770130683105545	2.6864512799078165E-6	2.9047309572085963E-12	0.60706632840577	133.75533732349516	-468.82004041468207	
260000	-272683.72661009995	-272222.6369017723	-461.08970832764646	-272222.6369017723	99.41739627266544	3.0641756329158814E-6	0.5702466925104402	3.0111313600288327E-6	3.649030593021831E-12	0.6082661923387734	132.56138218779793	-466.5958461102465	
270000	-272674.54813738953	-272219.18029587914	-455.3678415103894	-272219.18029587914	100.30837625514927	3.169095395590334E-6	0.6965278024053064	2.9779004148818175E-6	5.786726152410865E-12	0.7659746584019036	131.47919057708302	-460.33500130319567	
280000	-272704.1829065179	-272232.2980251491	-471.8848813687796	-272232.2980251491	103.25761578686101	2.8869149204170402E-6	0.6172271037164506	3.0096453792946175E-6	4.0686953656038365E-12	0.686457550340685	141.15160999944905	-477.37785301643333	
290000	-272685.0465889321	-272222.5825790814	-462.46400985068345	-272222.5825790814	98.75467471523098	2.943192669831313E-6	0.5619168249722486	3.071886492832073E-6	3.3393508689542302E-12	0.6155935562688792	141.33747922041147	-468.0775316558672	
300000	-272674.37767241773	-272213.1307055749	-461.2469668428811	-272213.1307055749	89.73619663250865	3.326298516029201E-6	0.518478817815451	3.059515794103943E-6	3.641537296605264E-12	0.5875235664215684	127.16442177302977	-466.6627752176201	
310000	-272698.6887763596	-272231.4094487267	-467.2793276328971	-272231.4094487267	102.22563034616643	2.9832609681385765E-6	0.4159902429674926	3.1648318048085263E-6	2.3790297254419173E-12	0.5041002455022147	129.02119550061892	-473.4573242503877	
320000	-272690.5208737146	-272222.51780926366	-468.0030644509109	-272222.51780926366	104.59600025021197	2.5536250489002218E-6	0.5565765507268844	2.655584627899964E-6	2.939100722072901E-12	0.6038316142460527	158.12933973641788	-473.97461051323097	
330000	-272696.0737241434	-272228.529216668	-467.54450747541136	-272228.529216668	104.1867408153732	2.290486729292724E-6	0.6083381150094889	2.4807179714785464E-6	2.6779936252511875E-12	0.656221363179833	131.01416015490952	-473.81928513396105	
340000	-272697.852236152	-272221.4320776221	-476.4201585299127	-272221.4320776221	122.70277324341203	2.3053626306296815E-6	0.5613323770808251	2.4288282349562003E-6	1.9063752021696437E-12	0.5918045305660227	150.51773455617507	-482.7002345493992	
350000	-272726.8941662584	-272240.13646000903	-486.7577062493386	-272240.13646000903	116.54971787574105	2.5338548441986196E-6	0.5873093226370523	2.3386248094704244E-6	2.062782931372259E-12	0.589722942006704	183.70112231842538	-492.4965470008003	
360000	-272700.3438087755	-272228.04028808174	-472.3035206937497	-272228.04028808174	111.55765802924874	3.0824883643410805E-6	0.5024413213556272	2.8433321097075845E-6	2.5965464736217675E-12	0.557755531759108	126.28525994246371	-478.0723018863243	
370000	-272700.8102903292	-272240.764448664	-460.045841665229	-272240.764448664	111.2416683979133	3.053392027251788E-6	0.5395869641681156	2.8821746105491917E-6	3.5366497708385114E-12	0.6087154181783377	124.00203183144787	-465.73721882490844	
380000	-272697.09601499466	-272235.32009018376	-461.7759248109208	-272235.32009018376	94.85153793050102	3.531975356571486E-6	0.5183715760187946	3.1721498311234624E-6	3.4948414885526396E-12	0.5572415894915577	117.6702984960963	-467.0251377278086	
390000	-272690.2642380968	-272216.08448198513	-474.1797561116194	-272216.08448198513	90.59258886693975	3.600400890416219E-6	0.7106414668604534	2.925599651183815E-6	6.249452950381479E-12	0.8246176401081655	142.49192314770931	-478.50761503611216	
400000	-272693.0578667167	-272235.46255257406	-457.59531414265376	-272235.46255257406	86.45701609285524	3.4028416223151728E-6	0.5155020559667708	2.9999135760855626E-6	3.1036594034587703E-12	0.5294045905481722	106.612030994315	-463.10680885561476	
410000	-272680.5639846093	-272218.88942185056	-461.67456275873906	-272218.88942185056	85.21716159710397	3.5096475764505436E-6	0.5526053150894511	3.2961182679399384E-6	4.572396726543751E-12	0.6082330486817076	129.92039514165788	-466.7321874779791	
420000	-272695.50930872076	-272240.0781902581	-455.4311184626158	-272240.0781902581	83.80616235609494	3.336674888722777E-6	0.4398350185951264	3.1594077976685923E-6	1.6526801280001549E-12	0.406335185753058	135.64046563674685	-461.05172144977615	
